Customer_id,product_category,purchase_amount,income,satisfaction_score,purchase_date,transaction
PO_10522,LOGO DESIGN,17469,46695,6,02-02-2024,Bank Transfer
PO_10523,Election Campaign,6835,21651,5,11-05-2024,UPI
PO_10524,LOGO DESIGN,17416,44398,6,01-11-2023,Cash
PO_10525,SEO,9553,27297,5,23-02-2023,UPI
PO_10526,SEO,17124,39627,6,16-08-2023,Cash
PO_10527,Web Development,12873,43984,5,12-12-2023,Cash
PO_10528,Election Campaign,4239,16454,5,15-01-2024,UPI
PO_10529,LOGO DESIGN,2069,5895,5,12-09-2023,Cash
PO_10530,App Development,11214,28623,4,21-04-2024,Cash
PO_10531,SEO,6581,17388,5,15-04-2024,Bank Transfer
PO_10532,Election Campaign,4857,12800,6,29-11-2023,Bank Transfer
PO_10533,LOGO DESIGN,2370,6962,5,01-06-2023,Bank Transfer
PO_10534,Election Campaign,8120,26544,3,17-04-2023,UPI
PO_10535,App Development,6980,15398,4,07-03-2023,Cash
PO_10536,App Development,11989,33407,2,03-06-2024,Cash
PO_10537,LOGO DESIGN,14323,41941,6,18-07-2023,Cash
PO_10538,Election Campaign,12191,38875,5,11-05-2023,Cash
PO_10539,Election Campaign,17796,45195,5,04-10-2023,Bank Transfer
PO_10540,Software Development,2502,6836,4,20-02-2023,Bank Transfer
PO_10541,Web Development,11081,30435,5,24-03-2023,UPI
PO_10542,SEO,12370,40137,4,29-03-2023,Cash
PO_10543,Web Development,9535,25507,6,28-10-2023,Bank Transfer
PO_10544,Election Campaign,8569,22168,6,15-06-2024,Cash
PO_10545,Software Development,14013,39110,4,12-02-2023,Bank Transfer
PO_10546,Election Campaign,6759,18806,4,09-09-2023,UPI
PO_10547,Software Development,10498,24424,4,12-09-2023,Bank Transfer
PO_10548,App Development,15805,39435,5,19-09-2023,Bank Transfer
PO_10549,Web Development,12565,29384,4,03-01-2023,Bank Transfer
PO_10550,Election Campaign,6868,18216,3,20-04-2024,Cash
PO_10551,Software Development,15896,37390,7,01-05-2023,Bank Transfer
PO_10552,Election Campaign,2024,7442,5,02-11-2023,Cash
PO_10553,Web Development,16915,44695,3,08-01-2024,Cash
PO_10554,SEO,10230,39381,5,24-10-2023,Cash
PO_10555,Election Campaign,17935,44017,6,08-05-2023,Bank Transfer
PO_10556,Election Campaign,11986,29911,5,05-06-2024,Bank Transfer
PO_10557,LOGO DESIGN,2998,8862,6,28-05-2024,Bank Transfer
PO_10558,Web Development,8462,20279,6,16-05-2024,UPI
PO_10559,LOGO DESIGN,14226,47310,5,09-10-2023,Bank Transfer
PO_10560,LOGO DESIGN,18823,39867,6,20-06-2023,UPI
PO_10561,Software Development,9158,25179,5,14-04-2024,Cash
PO_10562,Software Development,14635,48895,4,24-02-2023,UPI
PO_10563,Software Development,8066,21938,6,16-02-2023,Cash
PO_10564,SEO,20258,49316,4,25-04-2024,Cash
PO_10565,Election Campaign,12251,30494,6,22-04-2024,Bank Transfer
PO_10566,SEO,14681,39652,5,22-10-2023,Bank Transfer
PO_10567,Software Development,9717,24516,5,10-04-2024,Bank Transfer
PO_10568,LOGO DESIGN,8641,25356,5,15-03-2023,Bank Transfer
PO_10569,SEO,6917,16725,5,15-04-2024,UPI
PO_10570,Software Development,4965,20216,8,09-05-2024,Bank Transfer
PO_10571,Web Development,11726,37627,5,06-02-2023,Bank Transfer
PO_10572,LOGO DESIGN,7595,20008,4,28-06-2023,Cash
PO_10573,App Development,3555,11749,5,31-01-2024,Cash
PO_10574,Software Development,5719,18844,3,01-08-2023,UPI
PO_10575,Web Development,12023,33616,5,18-09-2023,UPI
PO_10576,SEO,7152,19001,5,02-08-2023,UPI
PO_10577,SEO,3296,10897,5,02-05-2024,UPI
PO_10578,App Development,7279,19825,5,06-06-2024,Cash
PO_10579,SEO,13846,45610,7,02-09-2023,Bank Transfer
PO_10580,SEO,17185,36992,4,25-03-2023,UPI
PO_10581,App Development,5612,18603,4,04-06-2023,Cash
PO_10582,LOGO DESIGN,6303,25621,7,24-07-2023,UPI
PO_10583,SEO,8329,23108,5,20-11-2023,Cash
PO_10584,LOGO DESIGN,10460,30185,6,04-09-2023,UPI
PO_10585,Election Campaign,2789,12204,6,07-11-2023,Bank Transfer
PO_10586,App Development,7129,17087,6,13-01-2023,Cash
PO_10587,Election Campaign,12418,35594,5,29-01-2023,Bank Transfer
PO_10588,App Development,13532,43505,4,12-04-2023,Bank Transfer
PO_10589,App Development,19241,47341,5,29-04-2024,Bank Transfer
PO_10590,Election Campaign,9783,32437,6,10-02-2023,Bank Transfer
PO_10591,SEO,5725,15152,4,13-10-2023,Cash
PO_10592,SEO,3776,9625,7,10-06-2023,UPI
PO_10593,Election Campaign,12626,38324,5,19-07-2023,Bank Transfer
PO_10594,LOGO DESIGN,10897,30752,6,07-07-2023,Bank Transfer
PO_10595,LOGO DESIGN,3394,8655,5,10-06-2024,Cash
PO_10596,Software Development,11476,37013,5,21-06-2023,Cash
PO_10597,App Development,19982,49108,3,17-06-2023,Bank Transfer
PO_10598,Election Campaign,14994,41429,5,23-04-2023,Cash
PO_10599,SEO,14956,46179,6,06-12-2023,UPI
PO_10600,SEO,15114,38599,4,20-05-2024,Bank Transfer
PO_10601,Software Development,12013,42034,5,09-02-2024,Cash
PO_10602,Election Campaign,15334,48046,5,02-05-2023,UPI
PO_10603,Software Development,12342,47861,6,28-04-2023,Cash
PO_10604,SEO,6634,18532,5,16-12-2023,UPI
PO_10605,Web Development,13770,45335,5,12-07-2023,UPI
PO_10606,SEO,7766,23158,6,16-09-2023,Bank Transfer
PO_10607,Election Campaign,11969,39413,4,18-08-2023,UPI
PO_10608,Web Development,11839,34113,4,02-03-2024,Bank Transfer
PO_10609,SEO,3072,8651,4,22-10-2023,UPI
PO_10610,LOGO DESIGN,7357,16544,5,29-05-2023,Cash
PO_10611,Software Development,10925,26695,5,01-10-2023,UPI
PO_10612,App Development,7953,26856,4,09-05-2023,Cash
PO_10613,SEO,17430,48894,5,26-01-2023,Cash
PO_10614,SEO,9203,23436,5,01-04-2023,Bank Transfer
PO_10615,App Development,3255,12997,5,18-11-2023,Bank Transfer
PO_10616,App Development,9631,24186,5,28-10-2023,Bank Transfer
PO_10617,LOGO DESIGN,9631,32859,5,17-03-2024,Cash
PO_10618,App Development,6914,17184,5,02-04-2023,Cash
PO_10619,SEO,7387,24952,5,26-09-2023,Bank Transfer
PO_10620,Web Development,12804,35895,5,08-05-2024,Bank Transfer
PO_10621,SEO,16986,42438,6,08-07-2023,UPI
PO_10622,Software Development,15707,46469,5,17-01-2024,Cash
PO_10623,Software Development,2024,5482,5,05-09-2023,UPI
PO_10624,LOGO DESIGN,5169,19898,6,04-08-2023,Bank Transfer
PO_10625,SEO,2631,7608,4,03-09-2023,UPI
PO_10626,Web Development,7063,24605,4,17-07-2023,Cash
PO_10627,LOGO DESIGN,7921,21687,5,09-04-2023,Cash
PO_10628,LOGO DESIGN,18120,49245,5,27-03-2023,Bank Transfer
PO_10629,Software Development,6567,28100,6,21-02-2023,Bank Transfer
PO_10630,Election Campaign,16479,44404,6,29-06-2023,Bank Transfer
PO_10631,Software Development,7017,18658,5,18-03-2023,Bank Transfer
PO_10632,SEO,12608,43535,6,20-03-2024,Cash
PO_10633,SEO,16298,49700,4,19-07-2023,UPI
PO_10634,Software Development,16934,47209,6,02-03-2024,UPI
PO_10635,App Development,3085,5908,5,28-10-2023,Bank Transfer
PO_10636,SEO,5017,14311,8,06-01-2024,Cash
PO_10637,Election Campaign,8390,28836,4,05-08-2023,UPI
PO_10638,Web Development,20980,47210,4,14-08-2023,Cash
PO_10639,App Development,2664,9715,3,26-03-2024,Bank Transfer
PO_10640,Software Development,8424,23076,4,15-03-2024,Cash
PO_10641,Web Development,12525,44334,5,04-05-2023,Cash
PO_10642,App Development,12733,36699,5,19-05-2024,UPI
PO_10643,App Development,10631,25943,5,02-10-2023,Bank Transfer
PO_10644,App Development,6185,20078,4,14-01-2023,Cash
PO_10645,Election Campaign,2168,5824,5,07-12-2023,UPI
PO_10646,LOGO DESIGN,15110,38694,6,01-08-2023,UPI
PO_10647,LOGO DESIGN,14836,46160,5,02-10-2023,Bank Transfer
PO_10648,Election Campaign,2942,8623,5,30-05-2024,Cash
PO_10649,LOGO DESIGN,6758,19291,4,19-09-2023,Cash
PO_10650,Software Development,6704,23484,5,25-02-2023,Cash
PO_10651,Web Development,17786,44668,4,20-06-2024,Cash
PO_10652,Election Campaign,10423,27191,5,16-01-2023,Cash
PO_10653,App Development,6161,19889,5,24-01-2023,Bank Transfer
PO_10654,App Development,16811,38862,5,08-02-2024,Cash
PO_10655,Web Development,11622,28726,6,14-07-2023,Cash
PO_10656,Web Development,4676,12548,4,19-09-2023,Cash
PO_10657,SEO,15183,44090,4,22-06-2023,Bank Transfer
PO_10658,LOGO DESIGN,13964,42497,5,04-06-2023,UPI
PO_10659,Software Development,13594,39170,5,25-05-2024,Bank Transfer
PO_10660,SEO,4191,14288,4,17-05-2024,UPI
PO_10661,SEO,10437,31827,7,01-04-2023,Bank Transfer
PO_10662,Election Campaign,13779,42536,6,31-05-2024,UPI
PO_10663,App Development,13074,37951,4,20-06-2024,Cash
PO_10664,LOGO DESIGN,15485,44203,7,14-06-2024,Bank Transfer
PO_10665,SEO,16911,42340,4,25-06-2023,Cash
PO_10666,LOGO DESIGN,19581,49471,4,08-11-2023,Bank Transfer
PO_10667,Election Campaign,15836,42531,5,03-07-2023,UPI
PO_10668,Election Campaign,2886,8002,5,13-01-2023,Cash
PO_10669,LOGO DESIGN,7447,21463,6,03-03-2024,Cash
PO_10670,SEO,9116,22136,6,08-05-2024,Cash
PO_10671,Software Development,16694,39346,6,28-02-2024,Cash
PO_10672,SEO,3173,9509,4,15-05-2023,Bank Transfer
PO_10673,Election Campaign,3997,12974,3,30-03-2023,Bank Transfer
PO_10674,SEO,19280,48160,6,02-02-2024,Cash
PO_10675,LOGO DESIGN,10712,36721,4,11-05-2024,Cash
PO_10676,Election Campaign,13642,34091,5,26-03-2023,Bank Transfer
PO_10677,SEO,15528,46064,4,25-01-2024,Cash
PO_10678,App Development,12767,31868,5,28-03-2024,Cash
PO_10679,Web Development,7247,22981,3,28-05-2023,UPI
PO_10680,Web Development,14428,38035,3,07-03-2023,Bank Transfer
PO_10681,SEO,4509,13014,5,11-02-2024,Bank Transfer
PO_10682,Software Development,13284,37128,6,15-04-2024,Cash
PO_10683,Election Campaign,4282,18171,3,01-03-2024,Bank Transfer
PO_10684,App Development,7948,22603,6,29-02-2024,UPI
PO_10685,LOGO DESIGN,3793,12279,6,16-04-2023,UPI
PO_10686,LOGO DESIGN,3047,7656,5,09-10-2023,Cash
PO_10687,Software Development,12733,32754,6,26-01-2023,Bank Transfer
PO_10688,Web Development,8081,18314,3,20-06-2023,Cash
PO_10689,App Development,10060,29178,7,24-06-2024,UPI
PO_10690,App Development,5340,15322,4,05-04-2023,Cash
PO_10691,Software Development,17205,47352,6,06-11-2023,Cash
PO_10692,Software Development,9983,31834,5,07-01-2023,Bank Transfer
PO_10693,LOGO DESIGN,5911,23344,6,13-06-2023,UPI
PO_10694,SEO,5294,14674,5,11-03-2023,UPI
PO_10695,Software Development,18208,45880,7,26-01-2024,UPI
PO_10696,LOGO DESIGN,9148,25211,5,18-01-2024,Bank Transfer
PO_10697,Software Development,2614,8099,5,08-08-2023,Bank Transfer
PO_10698,SEO,3586,7793,6,27-04-2023,Cash
PO_10699,Software Development,10561,47343,4,25-10-2023,Bank Transfer
PO_10700,Web Development,14117,37276,5,20-06-2023,UPI
PO_10701,LOGO DESIGN,3331,8854,4,23-03-2024,Bank Transfer
PO_10702,Software Development,11444,29480,6,08-07-2023,Cash
PO_10703,Software Development,15877,41576,4,11-01-2024,UPI
PO_10704,Web Development,11977,30293,6,07-09-2023,Bank Transfer
PO_10705,LOGO DESIGN,9855,35038,6,31-07-2023,Cash
PO_10706,LOGO DESIGN,11967,33123,5,18-05-2023,Bank Transfer
PO_10707,SEO,3290,9295,4,15-06-2024,Bank Transfer
PO_10708,SEO,2395,8392,5,13-07-2023,Bank Transfer
PO_10709,LOGO DESIGN,13747,42554,6,18-07-2023,Cash
PO_10710,Web Development,11424,31106,5,04-12-2023,Cash
PO_10711,Election Campaign,12823,37414,7,25-08-2023,UPI
PO_10712,Software Development,5030,12360,5,14-08-2023,UPI
PO_10713,App Development,5139,14264,4,07-12-2023,Cash
PO_10714,SEO,11985,31205,6,27-11-2023,UPI
PO_10715,Software Development,3651,9944,5,27-06-2023,Bank Transfer
PO_10716,LOGO DESIGN,12032,42997,7,28-07-2023,UPI
PO_10717,Election Campaign,10899,27802,6,07-10-2023,Cash
PO_10718,Web Development,14971,38707,5,24-02-2023,Bank Transfer
PO_10719,App Development,14623,39596,6,12-02-2023,UPI
PO_10720,LOGO DESIGN,11443,28853,5,01-02-2023,UPI
PO_10721,SEO,8156,21279,5,05-11-2023,Bank Transfer
PO_10722,Election Campaign,9548,27795,4,06-04-2024,UPI
PO_10723,SEO,6780,17281,5,02-06-2024,Cash
PO_10724,App Development,12878,43013,5,24-07-2023,Cash
PO_10725,Software Development,8082,23586,3,11-07-2023,UPI
PO_10726,Software Development,7888,20069,6,23-02-2023,Bank Transfer
PO_10727,Software Development,13170,31499,4,25-03-2023,Bank Transfer
PO_10728,SEO,9890,25506,4,08-09-2023,Cash
PO_10729,Software Development,18824,48764,5,13-04-2024,Cash
PO_10730,Election Campaign,15761,39028,5,27-06-2023,Bank Transfer
PO_10731,App Development,14731,36318,5,16-05-2024,UPI
PO_10732,Software Development,10542,37745,5,21-04-2023,Cash
PO_10733,Web Development,7819,19090,5,29-06-2023,Bank Transfer
PO_10734,Software Development,3527,11510,6,09-02-2023,Bank Transfer
PO_10735,Election Campaign,1915,6239,6,30-04-2023,Bank Transfer
PO_10736,Web Development,12303,31637,5,05-01-2023,UPI
PO_10737,LOGO DESIGN,11479,32887,4,14-03-2024,Bank Transfer
PO_10738,LOGO DESIGN,3643,10045,7,15-02-2023,Bank Transfer
PO_10739,Election Campaign,7013,19452,5,27-09-2023,UPI
PO_10740,Election Campaign,12432,48395,6,27-10-2023,UPI
PO_10741,Software Development,6680,21470,5,21-12-2023,Cash
PO_10742,LOGO DESIGN,12938,45682,5,08-03-2023,Cash
PO_10743,Web Development,15698,39373,6,23-09-2023,UPI
PO_10744,Software Development,9914,31556,4,09-09-2023,Bank Transfer
PO_10745,SEO,14526,38491,6,29-01-2023,Cash
PO_10746,SEO,7038,24441,6,22-12-2023,UPI
PO_10747,SEO,6221,24974,5,10-01-2024,UPI
PO_10748,SEO,11968,37663,6,22-07-2023,Bank Transfer
PO_10749,Election Campaign,14644,37331,5,29-03-2024,UPI
PO_10750,LOGO DESIGN,13576,32446,5,01-03-2024,Cash
PO_10751,Software Development,14547,42811,6,16-09-2023,UPI
PO_10752,SEO,9639,27117,5,21-08-2023,Bank Transfer
PO_10753,Web Development,16786,43280,7,08-03-2023,Cash
PO_10754,SEO,12963,37314,5,18-03-2024,Bank Transfer
PO_10755,LOGO DESIGN,7944,19094,3,22-09-2023,UPI
PO_10756,Software Development,13874,41107,4,28-04-2023,Cash
PO_10757,App Development,5265,19129,4,21-06-2024,UPI
PO_10758,App Development,2918,8262,5,12-10-2023,UPI
PO_10759,Software Development,11691,32558,5,24-04-2023,Bank Transfer
PO_10760,Election Campaign,7665,21027,5,26-03-2024,Bank Transfer
PO_10761,LOGO DESIGN,16470,45807,5,31-10-2023,UPI
PO_10762,Election Campaign,11689,36525,6,24-10-2023,UPI
PO_10763,Web Development,13583,41606,3,03-06-2023,Cash
PO_10764,Web Development,2415,5795,6,13-06-2023,UPI
PO_10765,Election Campaign,13967,36557,5,23-01-2024,Bank Transfer
PO_10766,Web Development,4976,13483,4,08-05-2024,UPI
PO_10767,Election Campaign,2187,6008,5,04-07-2023,Cash
PO_10768,Web Development,7050,21553,5,26-02-2024,UPI
PO_10769,Election Campaign,10234,23703,5,18-12-2023,UPI
PO_10770,SEO,12452,39193,6,03-03-2023,Cash
PO_10771,Election Campaign,6931,16213,6,04-05-2023,Bank Transfer
PO_10772,App Development,5875,15479,6,28-03-2024,Bank Transfer
PO_10773,Software Development,3736,11323,4,11-04-2024,UPI
PO_10774,Software Development,6034,26481,5,28-02-2024,UPI
PO_10775,Election Campaign,7792,28400,5,05-08-2023,Bank Transfer
PO_10776,Software Development,10632,32851,4,18-12-2023,UPI
PO_10777,Election Campaign,12601,42770,5,15-07-2023,Bank Transfer
PO_10778,Software Development,5855,16566,4,13-02-2024,UPI
PO_10779,Election Campaign,2208,5841,5,16-03-2024,Cash
PO_10780,SEO,6030,23079,4,03-04-2024,Bank Transfer
PO_10781,SEO,9893,28293,5,18-02-2023,Cash
PO_10782,Software Development,11363,35501,6,18-10-2023,UPI
PO_10783,App Development,10970,35737,5,16-08-2023,Cash
PO_10784,Election Campaign,4290,12632,6,05-08-2023,Cash
PO_10785,App Development,9579,25277,6,18-09-2023,Bank Transfer
PO_10786,Web Development,16903,48382,4,10-10-2023,UPI
PO_10787,Web Development,2577,6657,6,22-04-2024,Cash
PO_10788,App Development,8630,22821,4,04-06-2023,UPI
PO_10789,SEO,18838,49640,7,07-08-2023,Cash
PO_10790,SEO,10153,25240,4,21-11-2023,Bank Transfer
PO_10791,Election Campaign,13352,34062,5,15-04-2024,UPI
PO_10792,App Development,14981,44204,7,20-05-2024,Cash
PO_10793,Web Development,15488,41274,3,10-06-2024,Cash
PO_10794,Web Development,16214,37651,5,27-03-2023,Cash
PO_10795,SEO,1870,6502,5,15-02-2023,Bank Transfer
PO_10796,Web Development,3079,7518,5,18-11-2023,Bank Transfer
PO_10797,Web Development,3728,12545,4,14-05-2024,Bank Transfer
PO_10798,Election Campaign,8671,21325,5,05-11-2023,UPI
PO_10799,App Development,8308,21425,5,15-08-2023,Cash
PO_10800,App Development,10121,28292,6,05-01-2024,Bank Transfer
PO_10801,Web Development,19318,45005,4,25-04-2024,Bank Transfer
PO_10802,App Development,4001,11278,5,06-01-2024,Bank Transfer
PO_10803,Web Development,7616,20138,5,19-05-2024,Bank Transfer
PO_10804,Web Development,8728,20753,6,08-11-2023,Cash
PO_10805,SEO,11006,29229,5,26-10-2023,UPI
PO_10806,App Development,1847,6157,4,02-01-2024,Cash
PO_10807,Election Campaign,4597,12431,6,12-05-2023,Cash
PO_10808,SEO,13082,43122,4,15-07-2023,Cash
PO_10809,Web Development,5919,24979,5,10-03-2023,Cash
PO_10810,SEO,11249,28851,7,06-01-2024,Cash
PO_10811,Software Development,5695,18507,4,11-04-2024,UPI
PO_10812,Election Campaign,18086,47503,4,29-05-2024,Bank Transfer
PO_10813,SEO,17575,46750,6,12-01-2023,Cash
PO_10814,App Development,6225,14562,5,08-02-2023,Bank Transfer
PO_10815,App Development,14380,48240,5,14-02-2023,Bank Transfer
PO_10816,App Development,12600,40129,5,03-04-2023,Cash
PO_10817,App Development,12198,34166,5,20-03-2023,Cash
PO_10818,Software Development,3120,7886,4,18-05-2024,UPI
PO_10819,SEO,14613,45109,4,10-10-2023,UPI
PO_10820,Software Development,14207,45314,5,10-09-2023,Bank Transfer
PO_10821,Web Development,12613,28852,4,27-12-2023,Cash
PO_10822,SEO,12421,26372,6,30-01-2023,UPI
PO_10823,Software Development,17029,40761,4,05-06-2023,Bank Transfer
PO_10824,Software Development,2458,7323,5,05-05-2024,UPI
PO_10825,SEO,14812,42623,5,27-07-2023,UPI
PO_10826,App Development,3736,9985,5,06-02-2024,Cash
PO_10827,LOGO DESIGN,5756,17033,5,22-06-2023,Bank Transfer
PO_10828,App Development,4998,16785,8,22-05-2023,Bank Transfer
PO_10829,Election Campaign,2828,10356,6,19-03-2023,UPI
PO_10830,App Development,5718,18625,3,06-07-2023,UPI
PO_10831,LOGO DESIGN,1802,5530,4,02-12-2023,Cash
PO_10832,LOGO DESIGN,2511,6346,5,13-06-2023,Cash
PO_10833,Election Campaign,18368,42990,6,10-01-2024,Bank Transfer
PO_10834,SEO,20626,48535,5,26-04-2023,Bank Transfer
PO_10835,App Development,8491,23620,6,01-09-2023,UPI
PO_10836,Election Campaign,4379,14501,5,04-03-2023,UPI
PO_10837,LOGO DESIGN,12818,37183,7,23-09-2023,Bank Transfer
PO_10838,Election Campaign,3575,9194,7,10-05-2023,Bank Transfer
PO_10839,Election Campaign,1954,6812,7,27-04-2023,Cash
PO_10840,Web Development,4428,15434,6,16-02-2023,Cash
PO_10841,SEO,7570,23915,6,09-02-2024,UPI
PO_10842,SEO,10661,34956,6,18-02-2023,Cash
PO_10843,LOGO DESIGN,2035,5089,6,03-05-2023,Bank Transfer
PO_10844,LOGO DESIGN,10868,36452,3,31-08-2023,UPI
PO_10845,App Development,10258,30855,5,14-05-2023,Bank Transfer
PO_10846,Election Campaign,16105,45908,5,31-07-2023,Bank Transfer
PO_10847,Software Development,16088,42840,4,19-11-2023,UPI
PO_10848,Election Campaign,7489,20594,5,18-04-2024,UPI
PO_10849,Web Development,4354,11292,4,19-06-2024,Cash
PO_10850,Web Development,17263,39656,6,24-11-2023,Bank Transfer
PO_10851,SEO,3104,9389,5,31-03-2024,Cash
PO_10852,SEO,3686,12283,6,30-05-2024,UPI
PO_10853,Software Development,18301,49899,5,27-08-2023,Bank Transfer
PO_10854,SEO,9944,25031,5,03-09-2023,Cash
PO_10855,App Development,15278,42900,5,07-02-2023,UPI
PO_10856,Software Development,14624,49876,6,25-08-2023,UPI
PO_10857,App Development,11934,31018,4,23-07-2023,Bank Transfer
PO_10858,SEO,10102,28864,5,28-11-2023,UPI
PO_10859,SEO,10281,32807,6,21-02-2023,Cash
PO_10860,Election Campaign,17392,41965,5,01-04-2023,Bank Transfer
PO_10861,LOGO DESIGN,9039,29376,6,11-01-2024,Bank Transfer
PO_10862,Software Development,4053,10467,4,28-07-2023,Bank Transfer
PO_10863,SEO,6709,23285,6,22-02-2023,UPI
PO_10864,Election Campaign,7053,19607,5,10-03-2023,Cash
PO_10865,Election Campaign,8521,23527,6,15-09-2023,Cash
PO_10866,Software Development,4350,10184,4,26-10-2023,UPI
PO_10867,Software Development,1780,5165,5,13-04-2024,UPI
PO_10868,Web Development,11843,32780,5,30-06-2023,UPI
PO_10869,Web Development,5007,14938,3,07-02-2023,UPI
PO_10870,LOGO DESIGN,12206,39533,6,25-01-2024,UPI
PO_10871,Election Campaign,3201,11526,4,26-04-2024,UPI
PO_10872,LOGO DESIGN,8307,26789,5,19-01-2023,Bank Transfer
PO_10873,Election Campaign,2154,6376,6,08-05-2024,Cash
PO_10874,Web Development,16275,37430,6,28-11-2023,UPI
PO_10875,App Development,8586,23253,4,07-01-2024,UPI
PO_10876,SEO,18489,46370,6,27-05-2024,Bank Transfer
PO_10877,Election Campaign,14042,49243,6,09-04-2023,UPI
PO_10878,LOGO DESIGN,11920,29998,5,07-02-2024,Bank Transfer
PO_10879,SEO,8756,26495,5,11-09-2023,UPI
PO_10880,Software Development,2175,5483,4,31-07-2023,UPI
PO_10881,Software Development,17331,46221,7,22-05-2024,Bank Transfer
PO_10882,Web Development,14149,43243,6,17-08-2023,UPI
PO_10883,Software Development,5970,19577,6,05-10-2023,UPI
PO_10884,Web Development,10607,36030,5,25-02-2024,Bank Transfer
PO_10885,LOGO DESIGN,2990,8167,5,16-01-2023,Cash
PO_10886,SEO,6245,20305,5,02-04-2023,UPI
PO_10887,Election Campaign,9904,25732,5,29-10-2023,UPI
PO_10888,LOGO DESIGN,17321,47244,6,02-09-2023,Bank Transfer
PO_10889,LOGO DESIGN,8133,24555,5,02-02-2023,Bank Transfer
PO_10890,Election Campaign,11316,30903,4,09-11-2023,Bank Transfer
PO_10891,Web Development,5464,13912,5,07-05-2024,Cash
PO_10892,SEO,8724,25506,5,21-01-2023,UPI
PO_10893,Software Development,5553,12887,6,15-10-2023,Cash
PO_10894,LOGO DESIGN,7103,22296,6,04-05-2023,Bank Transfer
PO_10895,App Development,1616,5477,5,27-03-2024,UPI
PO_10896,Web Development,5976,16065,4,08-03-2024,Bank Transfer
PO_10897,SEO,10668,36804,6,21-12-2023,UPI
PO_10898,SEO,9241,26421,5,22-07-2023,Bank Transfer
PO_10899,Election Campaign,2282,5959,6,30-01-2023,Bank Transfer
PO_10900,LOGO DESIGN,11518,34383,5,25-08-2023,Bank Transfer
PO_10901,SEO,15599,46090,4,09-08-2023,Cash
PO_10902,SEO,4782,11389,6,21-07-2023,UPI
PO_10903,Web Development,16280,39391,4,31-01-2024,Bank Transfer
PO_10904,Software Development,5658,19351,5,11-12-2023,UPI
PO_10905,Software Development,5520,16623,5,18-02-2024,Cash
PO_10906,LOGO DESIGN,10140,31044,6,19-04-2024,UPI
PO_10907,LOGO DESIGN,4981,12935,5,14-03-2024,Bank Transfer
PO_10908,SEO,15247,48395,5,12-05-2023,Cash
PO_10909,LOGO DESIGN,10268,28375,7,17-06-2023,Cash
PO_10910,Software Development,6784,18321,5,24-06-2023,Bank Transfer
PO_10911,App Development,15098,40475,4,05-08-2023,UPI
PO_10912,App Development,13543,45893,4,07-05-2023,UPI
PO_10913,LOGO DESIGN,12993,37101,5,26-11-2023,UPI
PO_10914,Software Development,10372,27046,4,27-05-2023,Cash
PO_10915,SEO,4836,11925,5,03-02-2024,Cash
PO_10916,SEO,3194,9259,4,22-03-2024,UPI
PO_10917,Software Development,1940,5145,5,21-12-2023,Bank Transfer
PO_10918,Web Development,2960,8409,2,19-05-2024,Bank Transfer
PO_10919,Election Campaign,10290,26690,5,05-03-2023,UPI
PO_10920,SEO,6025,17079,4,10-12-2023,Bank Transfer
PO_10921,Election Campaign,15922,38594,4,13-11-2023,Bank Transfer
PO_10922,LOGO DESIGN,16448,42363,3,28-04-2023,UPI
PO_10923,App Development,15075,35078,6,12-10-2023,Bank Transfer
PO_10924,Web Development,4448,10160,4,12-04-2024,UPI
PO_10925,SEO,14825,48416,5,28-01-2023,Bank Transfer
PO_10926,Election Campaign,18092,42292,4,11-08-2023,Cash
PO_10927,Software Development,7515,21205,4,03-01-2024,UPI
PO_10928,SEO,9615,28875,5,04-01-2023,UPI
PO_10929,LOGO DESIGN,9606,26586,6,28-11-2023,Bank Transfer
PO_10930,App Development,10551,32446,3,19-12-2023,UPI
PO_10931,Election Campaign,9673,24603,4,31-05-2023,Bank Transfer
PO_10932,SEO,17315,44793,5,26-03-2023,UPI
PO_10933,LOGO DESIGN,10874,28735,5,07-12-2023,Bank Transfer
PO_10934,App Development,5733,15092,5,19-07-2023,UPI
PO_10935,Election Campaign,2272,6929,4,07-05-2023,UPI
PO_10936,SEO,11742,42237,4,06-07-2023,Cash
PO_10937,Election Campaign,10626,30183,5,11-02-2023,Cash
PO_10938,App Development,13756,42679,4,26-03-2024,Cash
PO_10939,App Development,9671,27918,4,04-04-2023,Cash
PO_10940,Web Development,4426,15140,4,16-09-2023,Bank Transfer
PO_10941,LOGO DESIGN,14503,44562,6,10-10-2023,UPI
PO_10942,Software Development,11539,44401,5,18-03-2024,Bank Transfer
PO_10943,SEO,7160,20000,4,06-05-2024,Cash
PO_10944,Software Development,9090,23850,4,05-09-2023,Cash
PO_10945,SEO,11852,39360,5,02-06-2024,UPI
PO_10946,Web Development,7647,25512,6,10-12-2023,Bank Transfer
PO_10947,Software Development,9681,31588,5,27-06-2023,Bank Transfer
PO_10948,SEO,12067,33890,5,27-07-2023,UPI
PO_10949,LOGO DESIGN,4329,12132,3,18-07-2023,Cash
PO_10950,LOGO DESIGN,19550,45272,4,28-05-2024,Cash
PO_10951,LOGO DESIGN,4059,14373,6,22-05-2023,Cash
PO_10952,Software Development,13736,38594,6,08-06-2024,Bank Transfer
PO_10953,LOGO DESIGN,17256,43644,2,13-02-2024,UPI
PO_10954,LOGO DESIGN,16968,47714,4,30-03-2023,Bank Transfer
